LISTING_ID,ZIP_CODE,NEIGHBORHOOD,PROPERTY_TYPE,BEDROOMS,BATHROOMS,SQFT,LIST_PRICE,SALE_PRICE,PRICE_PER_SQFT,DAYS_ON_MARKET,LIST_DATE,STATUS,AGENT_ID
DEN-00999,80207,Park Hill,Townhouse,4,1,971,568000,571638,584.96,15,2024-03-06,Sold,AGT-018
DEN-01000,80206,Cherry Creek,Single Family,2,3,788,891000,899856,1130.71,11,2024-10-02,Sold,AGT-027
DEN-01001,80202,Downtown,Single Family,3,1,832,811000,,974.76,13,2024-01-20,Active,AGT-037
DEN-01002,80218,Congress Park,Condo,4,4,1047,694000,697848,662.85,11,2024-05-15,Sold,AGT-010
DEN-01003,80205,Five Points,Condo,5,4,774,452000,,583.98,17,2024-12-21,Active,AGT-036
DEN-01004,80218,Congress Park,Townhouse,3,3,838,630000,638895,751.79,15,2024-09-21,Sold,AGT-013
DEN-01005,80203,Capitol Hill,Single Family,3,1,953,505000,,529.91,21,2024-02-17,Active,AGT-026
DEN-01006,80207,Park Hill,Townhouse,3,4,708,568000,562254,802.26,22,2024-06-14,Sold,AGT-038
DEN-01007,80220,Montclair,Condo,4,3,698,404000,416344,578.8,21,2024-02-22,Sold,AGT-047
DEN-01008,80205,Five Points,Condo,5,4,825,482000,477968,584.24,22,2024-11-11,Sold,AGT-046
DEN-01009,80205,Five Points,Condo,2,3,1047,491000,486486,468.96,25,2024-04-10,Sold,AGT-048
DEN-01010,80210,University,Condo,3,3,776,771000,793326,993.56,25,2024-02-01,Sold,AGT-028
DEN-01011,80218,Congress Park,Single Family,2,1,863,604000,606606,699.88,13,2024-11-23,Sold,AGT-046
DEN-01012,80207,Park Hill,Condo,3,2,958,627000,614326,654.49,21,2024-03-29,Sold,AGT-040
DEN-01013,80205,Five Points,Condo,4,2,930,416000,,447.31,7,2024-11-24,Active,AGT-024
DEN-01014,80209,Washington Park,Single Family,4,3,812,698000,,859.61,15,2024-04-27,Active,AGT-002
DEN-01015,80205,Five Points,Townhouse,3,4,866,475000,,548.5,4,2024-03-18,Active,AGT-017
DEN-01016,80205,Five Points,Condo,3,2,759,511000,514896,673.25,22,2024-10-01,Sold,AGT-016
DEN-01017,80220,Montclair,Multi-Family,5,2,953,605000,,634.84,15,2024-01-24,Active,AGT-029
DEN-01018,80218,Congress Park,Condo,4,3,842,623000,606088,739.9,18,2024-07-03,Sold,AGT-016
DEN-01019,80202,Downtown,Townhouse,3,2,969,792000,787292,817.34,16,2024-02-25,Sold,AGT-030
DEN-01020,80202,Downtown,Single Family,3,4,945,825000,831409,873.02,11,2024-01-21,Sold,AGT-033
DEN-01021,80203,Capitol Hill,Single Family,4,3,976,447000,438678,457.99,10,2024-03-27,Sold,AGT-039
DEN-01022,80202,Downtown,Condo,2,3,766,661000,691399,862.92,16,2024-02-19,Sold,AGT-045
DEN-01023,80202,Downtown,Single Family,3,3,1069,589000,612818,550.98,5,2024-06-10,Sold,AGT-002
DEN-01024,80206,Cherry Creek,Single Family,4,2,841,968000,,1151.01,8,2024-04-19,Active,AGT-009
DEN-01025,80202,Downtown,Single Family,3,4,978,772000,802577,789.37,16,2024-06-14,Sold,AGT-046
DEN-01026,80209,Washington Park,Condo,3,3,858,699000,,814.69,18,2024-05-07,Active,AGT-038
DEN-01027,80209,Washington Park,Condo,3,2,908,885000,923517,974.67,7,2024-09-25,Sold,AGT-050
DEN-01028,80210,University,Townhouse,4,3,833,595000,597591,714.29,1,2024-11-21,Sold,AGT-023
DEN-01029,80220,Montclair,Condo,3,2,575,570000,589729,991.3,21,2024-02-23,Sold,AGT-030
DEN-01030,80207,Park Hill,Condo,3,3,972,533000,559187,548.35,19,2024-11-29,Sold,AGT-016
DEN-01031,80207,Park Hill,Single Family,3,3,910,502000,525785,551.65,22,2024-01-05,Sold,AGT-045
DEN-01032,80218,Congress Park,Single Family,3,3,770,561000,,728.57,7,2024-04-02,Active,AGT-012
DEN-01033,80207,Park Hill,Single Family,5,2,833,1228098.408205712,1209579,1474.31,9,2024-01-25,Sold,AGT-030
DEN-01034,80204,West Colfax,Condo,2,2,857,414000,431370,483.08,31,2024-07-02,Sold,AGT-010
DEN-01035,80220,Montclair,Single Family,3,3,965,399000,393198,413.47,10,2024-12-08,Sold,AGT-046
DEN-01036,80218,Congress Park,Condo,3,1,1102,1433876.0165677373,1449134,1301.16,5,2024-10-21,Sold,AGT-045
DEN-01037,80202,Downtown,Townhouse,3,2,951,635000,635050,667.72,11,2024-11-14,Sold,AGT-026
DEN-01038,80205,Five Points,Condo,4,4,768,521000,530048,678.39,14,2024-08-14,Sold,AGT-006
DEN-01039,80218,Congress Park,Condo,3,2,756,546000,,722.22,14,2024-07-14,Active,AGT-023
DEN-01040,80202,Downtown,Condo,3,2,938,648000,653027,690.83,15,2024-08-23,Sold,AGT-014
DEN-01041,80204,West Colfax,Single Family,3,4,853,386000,386419,452.52,16,2024-01-15,Sold,AGT-048
DEN-01042,80207,Park Hill,Single Family,2,2,749,566000,,755.67,18,2024-10-20,Active,AGT-026
DEN-01043,80210,University,Single Family,3,1,775,629000,645391,811.61,11,2024-01-09,Sold,AGT-001
DEN-01044,80206,Cherry Creek,Single Family,4,3,855,1072000,,1253.8,7,2024-01-10,Active,AGT-045
DEN-01045,80209,Washington Park,Single Family,3,2,1001,539000,561827,538.46,12,2024-08-01,Sold,AGT-019
DEN-01046,80207,Park Hill,Townhouse,3,2,741,653000,681892,881.24,15,2024-02-21,Sold,AGT-012
DEN-01047,80210,University,Single Family,5,2,806,723000,,897.02,13,2024-08-06,Active,AGT-011
DEN-01048,80202,Downtown,Condo,4,2,903,615000,643081,681.06,10,2024-02-07,Sold,AGT-044
DEN-01049,80209,Washington Park,Townhouse,2,2,817,672000,703634,822.52,7,2024-03-28,Sold,AGT-025
DEN-01050,80210,University,Single Family,2,4,924,708000,712743,766.23,18,2024-09-13,Sold,AGT-010
DEN-01051,80220,Montclair,Condo,2,2,860,493000,510537,573.26,6,2024-03-23,Sold,AGT-049
DEN-01052,80220,Montclair,Single Family,4,2,442,482000,471312,1090.5,17,2024-10-27,Sold,AGT-008
DEN-01053,80205,Five Points,Single Family,3,2,846,598000,,706.86,10,2024-05-08,Active,AGT-042
DEN-01054,80207,Park Hill,Townhouse,3,2,760,533000,,701.32,32,2024-01-18,Active,AGT-003
DEN-01055,80204,West Colfax,Condo,4,3,549,486000,479367,885.25,22,2024-09-14,Sold,AGT-026
DEN-01056,80209,Washington Park,Single Family,3,2,774,790000,796518,1020.67,4,2024-07-07,Sold,AGT-049
DEN-01057,80220,Montclair,Condo,3,2,1181,461000,464406,390.35,27,2024-02-20,Sold,AGT-012
DEN-01058,80207,Park Hill,Single Family,5,4,821,540000,561391,657.73,27,2024-04-27,Sold,AGT-047
DEN-01059,80202,Downtown,Condo,3,4,793,634000,646037,799.5,8,2024-12-25,Sold,AGT-046
DEN-01060,80202,Downtown,Single Family,3,4,1122,747000,,665.78,11,2024-08-21,Active,AGT-050
DEN-01061,80206,Cherry Creek,Townhouse,3,2,1142,1122000,1169817,982.49,6,2024-11-16,Sold,AGT-043
DEN-01062,80203,Capitol Hill,Single Family,4,1,801,506000,509716,631.71,21,2024-08-05,Sold,AGT-003
DEN-01063,80207,Park Hill,Single Family,4,3,780,444000,433771,569.23,15,2024-01-14,Sold,AGT-032
DEN-01064,80203,Capitol Hill,Multi-Family,3,2,751,484000,498912,644.47,18,2024-05-17,Sold,AGT-028
DEN-01065,80204,West Colfax,Single Family,3,3,710,287000,278565,404.23,20,2024-02-12,Sold,AGT-036
DEN-01066,80220,Montclair,Townhouse,3,2,657,576000,602122,876.71,14,2024-10-06,Sold,AGT-006
DEN-01067,80218,Congress Park,Single Family,3,3,676,461000,479399,681.95,9,2024-01-14,Sold,AGT-037
DEN-01068,80206,Cherry Creek,Single Family,3,1,600,945000,979021,1575.0,11,2024-01-18,Sold,AGT-027
DEN-01069,80209,Washington Park,Condo,3,1,1064,798000,789573,750.0,14,2024-05-04,Sold,AGT-002
DEN-01070,80209,Washington Park,Townhouse,4,1,1116,653000,676583,585.13,9,2024-01-25,Sold,AGT-016
DEN-01071,80218,Congress Park,Condo,3,2,846,537000,523397,634.75,13,2024-10-17,Sold,AGT-035
DEN-01072,80210,University,Townhouse,3,3,851,633000,,743.83,13,2024-09-23,Active,AGT-028
DEN-01073,80209,Washington Park,Single Family,3,3,953,803000,812256,842.6,10,2024-05-21,Sold,AGT-002
DEN-01074,80204,West Colfax,Single Family,2,2,748,489000,486094,653.74,11,2024-05-13,Sold,AGT-039
DEN-01075,80202,Downtown,Condo,4,3,905,669000,672149,739.23,7,2024-01-31,Sold,AGT-049
DEN-01076,80209,Washington Park,Single Family,3,2,876,904000,890881,1031.96,17,2024-07-03,Sold,AGT-005
DEN-01077,80202,Downtown,Townhouse,4,3,796,736000,,924.62,3,2024-07-28,Active,AGT-044
DEN-01078,80205,Five Points,Condo,3,2,1002,484000,503252,483.03,18,2024-09-06,Sold,AGT-004
DEN-01079,80206,Cherry Creek,Single Family,2,2,1122,820000,819487,730.84,7,2024-01-18,Sold,AGT-024
DEN-01080,80205,Five Points,Single Family,4,1,963,461000,477988,478.71,23,2024-04-11,Sold,AGT-021
DEN-01081,80206,Cherry Creek,Condo,3,2,1106,1026000,1026500,927.67,2,2024-02-19,Sold,AGT-019
DEN-01082,80206,Cherry Creek,Townhouse,3,1,1155,838000,822218,725.54,9,2024-01-13,Sold,AGT-016
DEN-01083,80207,Park Hill,Single Family,5,2,676,535000,534558,791.42,8,2024-04-08,Sold,AGT-017
DEN-01084,80206,Cherry Creek,Single Family,3,3,1098,1000000,1042621,910.75,16,2024-10-29,Sold,AGT-017
DEN-01085,80220,Montclair,Single Family,3,3,763,409000,399599,536.04,19,2024-09-30,Sold,AGT-008
DEN-01086,80210,University,Single Family,4,3,1050,556000,566288,529.52,11,2024-04-04,Sold,AGT-028
DEN-01087,80218,Congress Park,Condo,4,3,517,531000,531913,1027.08,5,2024-11-03,Sold,AGT-036
DEN-01088,80204,West Colfax,Multi-Family,4,2,705,404000,,573.05,25,2024-11-12,Active,AGT-004
DEN-01089,80220,Montclair,Single Family,4,4,602,537000,522908,892.03,31,2024-05-27,Sold,AGT-005
DEN-01090,80204,West Colfax,Single Family,5,2,807,493000,,610.9,23,2024-03-17,Active,AGT-046
DEN-01091,80205,Five Points,Single Family,3,2,734,524000,548414,713.9,27,2024-07-19,Sold,AGT-049
DEN-01092,80210,University,Condo,4,3,868,750000,,864.06,9,2024-04-07,Active,AGT-005
DEN-01093,80210,University,Condo,4,2,798,693000,721102,868.42,13,2024-05-14,Sold,AGT-007
DEN-01094,80218,Congress Park,Single Family,4,2,967,594000,601082,614.27,11,2024-10-31,Sold,AGT-009
DEN-01095,80205,Five Points,Single Family,3,4,954,608000,605640,637.32,19,2024-10-07,Sold,AGT-004
DEN-01096,80205,Five Points,Condo,3,4,1094,432000,447994,394.88,22,2024-07-05,Sold,AGT-035
DEN-01097,80220,Montclair,Single Family,4,1,699,528000,550684,755.36,19,2024-05-30,Sold,AGT-025
DEN-01098,80210,University,Condo,2,2,836,653000,645882,781.1,9,2024-02-14,Sold,AGT-004
DEN-01099,80207,Park Hill,Single Family,4,1,816,513000,506384,628.68,13,2024-12-04,Sold,AGT-034
DEN-01100,80204,West Colfax,Condo,3,4,589,503000,501638,853.99,20,2024-07-01,Sold,AGT-002
DEN-01101,80209,Washington Park,Condo,3,3,779,599000,,768.93,9,2024-03-21,Active,AGT-017
DEN-01102,80220,Montclair,Single Family,5,3,844,509000,520959,603.08,13,2024-01-24,Sold,AGT-037
DEN-01103,80220,Montclair,Single Family,3,3,897,524000,516512,584.17,17,2024-06-30,Sold,AGT-028
DEN-01104,80207,Park Hill,Single Family,3,2,850,680000,706611,800.0,29,2024-05-20,Sold,AGT-005
DEN-01105,80210,University,Single Family,2,4,896,654000,,729.91,11,2024-01-27,Active,AGT-011
DEN-01106,80202,Downtown,Townhouse,3,4,825,763000,759712,924.85,17,2024-06-07,Sold,AGT-050
DEN-01107,80204,West Colfax,Single Family,4,3,821,406000,,494.52,16,2024-01-15,Active,AGT-006
DEN-01108,80207,Park Hill,Single Family,3,2,1026,507000,,494.15,16,2024-07-28,Active,AGT-004
DEN-01109,80206,Cherry Creek,Townhouse,3,2,1114,907000,901090,814.18,8,2024-01-23,Sold,AGT-036
DEN-01110,80220,Montclair,Condo,3,2,779,412000,416616,528.88,18,2024-02-29,Sold,AGT-025
DEN-01111,80206,Cherry Creek,Townhouse,2,1,949,942000,923491,992.62,10,2024-03-14,Sold,AGT-047
DEN-01112,80209,Washington Park,Single Family,5,4,779,797000,801963,1023.11,9,2024-02-13,Sold,AGT-013
DEN-01113,80210,University,Condo,4,3,735,626000,647914,851.7,8,2024-11-23,Sold,AGT-035
DEN-01114,80202,Downtown,Townhouse,4,2,1038,877000,867935,844.89,12,2024-02-18,Sold,AGT-025
DEN-01115,80202,Downtown,Single Family,2,2,1147,761000,772711,663.47,13,2024-03-31,Sold,AGT-001
DEN-01116,80207,Park Hill,Condo,3,3,551,648000,,1176.04,15,2024-01-29,Active,AGT-043
DEN-01117,80207,Park Hill,Multi-Family,3,3,873,600000,,687.29,15,2024-07-17,Active,AGT-035
DEN-01118,80202,Downtown,Single Family,4,2,874,678000,,775.74,17,2024-03-09,Active,AGT-018
DEN-01119,80218,Congress Park,Townhouse,5,4,1014,709000,727175,699.21,16,2024-05-14,Sold,AGT-044
DEN-01120,80210,University,Townhouse,5,3,631,603000,610757,955.63,9,2024-03-07,Sold,AGT-043
DEN-01121,80202,Downtown,Condo,3,2,1028,744000,725074,723.74,8,2024-06-26,Sold,AGT-037
DEN-01122,80203,Capitol Hill,Condo,3,3,749,517000,503158,690.25,19,2024-02-25,Sold,AGT-005
DEN-01123,80203,Capitol Hill,Townhouse,3,3,712,424000,444381,595.51,22,2024-01-17,Sold,AGT-006
DEN-01124,80206,Cherry Creek,Condo,2,2,1064,1000000,,939.85,10,2024-07-07,Active,AGT-014
DEN-01125,80210,University,Single Family,2,4,661,417000,433236,630.86,16,2024-02-26,Sold,AGT-049
DEN-01126,80218,Congress Park,Single Family,4,1,1092,642000,664854,587.91,16,2024-08-20,Sold,AGT-042
DEN-01127,80205,Five Points,Single Family,4,2,844,567000,550668,671.8,20,2024-05-07,Sold,AGT-047
DEN-01128,80218,Congress Park,Condo,3,2,1008,498000,483305,494.05,11,2024-09-14,Sold,AGT-018
DEN-01129,80210,University,Single Family,3,1,1011,627000,,620.18,17,2024-03-20,Active,AGT-014
DEN-01130,80203,Capitol Hill,Townhouse,5,2,706,591000,,837.11,17,2024-01-16,Active,AGT-003
DEN-01131,80220,Montclair,Condo,4,2,829,543000,537536,655.01,21,2024-07-31,Sold,AGT-002
DEN-01132,80218,Congress Park,Townhouse,3,2,898,640000,641271,712.69,26,2024-05-17,Sold,AGT-049
DEN-01133,80203,Capitol Hill,Condo,3,3,994,518000,540535,521.13,20,2024-12-22,Sold,AGT-003
DEN-01134,80206,Cherry Creek,Single Family,5,2,1169,910000,927784,778.44,2,2024-07-01,Sold,AGT-036
DEN-01135,80205,Five Points,Multi-Family,3,3,1072,415000,,387.13,12,2024-02-18,Active,AGT-009
DEN-01136,80210,University,Single Family,3,4,970,660000,662184,680.41,22,2024-06-27,Sold,AGT-031
DEN-01137,80210,University,Single Family,5,4,884,639000,,722.85,24,2024-07-14,Active,AGT-003
DEN-01138,80202,Downtown,Townhouse,2,2,879,744000,727267,846.42,11,2024-11-20,Sold,AGT-042
DEN-01139,80204,West Colfax,Townhouse,2,3,808,392000,,485.15,18,2024-03-08,Active,AGT-041
DEN-01140,80218,Congress Park,Townhouse,3,3,512,614000,,1199.22,18,2024-08-09,Active,AGT-038
DEN-01141,80205,Five Points,Single Family,2,2,655,536000,522575,818.32,22,2024-09-12,Sold,AGT-037
DEN-01142,80205,Five Points,Townhouse,4,4,1055,537000,,509.0,21,2024-10-17,Active,AGT-005
DEN-01143,80206,Cherry Creek,Townhouse,4,4,1017,707000,719612,695.18,18,2024-06-24,Sold,AGT-050
DEN-01144,80203,Capitol Hill,Condo,4,4,886,463000,468987,522.57,14,2024-04-29,Sold,AGT-028
DEN-01145,80220,Montclair,Condo,3,3,716,450000,,628.49,25,2024-12-04,Active,AGT-020
DEN-01146,80204,West Colfax,Single Family,5,2,643,415000,,645.41,18,2024-08-04,Active,AGT-041
DEN-01147,80210,University,Condo,3,4,957,576000,571668,601.88,13,2024-10-28,Sold,AGT-033
DEN-01148,80220,Montclair,Condo,5,1,839,434000,438549,517.28,14,2024-11-21,Sold,AGT-008
DEN-01149,80206,Cherry Creek,Single Family,3,2,1129,809000,,716.56,15,2024-12-28,Active,AGT-028
DEN-01150,80210,University,Condo,3,2,652,841000,,1289.88,10,2024-03-01,Active,AGT-030
DEN-01151,80218,Congress Park,Condo,5,3,569,586000,604467,1029.88,22,2024-05-23,Sold,AGT-039
DEN-01152,80205,Five Points,Condo,4,2,718,499000,,694.99,20,2024-03-07,Active,AGT-014
DEN-01153,80206,Cherry Creek,Condo,4,4,1191,879000,921350,738.04,3,2024-07-03,Sold,AGT-030
DEN-01154,80203,Capitol Hill,Single Family,5,1,759,631000,,831.36,11,2024-07-08,Active,AGT-013
DEN-01155,80209,Washington Park,Townhouse,3,3,961,776000,,807.49,4,2024-11-06,Active,AGT-013
DEN-01156,80210,University,Single Family,3,4,810,609000,,751.85,6,2024-07-14,Active,AGT-045
DEN-01157,80210,University,Condo,4,4,640,601000,590539,939.06,14,2024-09-24,Sold,AGT-028
DEN-01158,80205,Five Points,Condo,4,1,568,478000,,841.55,22,2024-08-22,Active,AGT-048
DEN-01159,80207,Park Hill,Condo,3,2,681,601000,591686,882.53,18,2024-02-09,Sold,AGT-048
DEN-01160,80204,West Colfax,Townhouse,3,2,671,353000,357996,526.08,17,2024-03-18,Sold,AGT-023
DEN-01161,80210,University,Single Family,5,3,873,569000,572427,651.78,23,2024-02-03,Sold,AGT-033
DEN-01162,80220,Montclair,Multi-Family,5,2,742,434000,448666,584.91,21,2024-10-07,Sold,AGT-015
DEN-01163,80218,Congress Park,Single Family,3,2,827,592000,608235,715.84,24,2024-06-14,Sold,AGT-001
DEN-01164,80220,Montclair,Multi-Family,3,3,725,451000,,622.07,18,2024-07-23,Active,AGT-015
DEN-01165,80203,Capitol Hill,Single Family,4,3,985,989357.0647029837,997058,1004.42,17,2024-11-03,Sold,AGT-036
DEN-01166,80209,Washington Park,Townhouse,2,3,1090,861000,857437,789.91,13,2024-01-02,Sold,AGT-035
DEN-01167,80218,Congress Park,Single Family,2,4,893,636000,,712.21,18,2024-01-24,Active,AGT-020
DEN-01168,80220,Montclair,Single Family,4,4,926,532000,,574.51,23,2024-03-17,Active,AGT-029
DEN-01169,80203,Capitol Hill,Condo,3,2,1041,433000,,415.95,4,2024-11-16,Active,AGT-018
DEN-01170,80210,University,Condo,4,3,726,407000,,560.61,8,2024-05-18,Active,AGT-027
DEN-01171,80204,West Colfax,Single Family,5,2,578,423000,422202,731.83,18,2024-04-20,Sold,AGT-009
DEN-01172,80203,Capitol Hill,Condo,3,2,796,489000,,614.32,12,2024-08-21,Active,AGT-025
DEN-01173,80209,Washington Park,Single Family,3,3,1015,872000,853712,859.11,7,2024-04-07,Sold,AGT-036
DEN-01174,80204,West Colfax,Single Family,3,2,684,412000,417232,602.34,19,2024-05-23,Sold,AGT-008
DEN-01175,80203,Capitol Hill,Condo,3,1,781,611000,607079,782.33,21,2024-07-18,Sold,AGT-011
DEN-01176,80209,Washington Park,Single Family,2,2,971,1728230.0670652115,1751565,1779.85,16,2024-04-19,Sold,AGT-024
DEN-01177,80206,Cherry Creek,Single Family,3,3,934,866000,866466,927.19,1,2024-01-14,Sold,AGT-031
DEN-01178,80210,University,Single Family,4,2,700,573000,594614,818.57,11,2024-01-18,Sold,AGT-005
DEN-01179,80202,Downtown,Townhouse,4,2,870,911000,885765,1047.13,25,2024-05-26,Sold,AGT-002
DEN-01180,80207,Park Hill,Multi-Family,2,3,776,1249002.720138683,,1609.54,14,2024-06-27,Active,AGT-030
DEN-01181,80205,Five Points,Townhouse,4,3,1020,523000,507842,512.75,17,2024-03-04,Sold,AGT-043
DEN-01182,80210,University,Multi-Family,3,2,876,676000,681501,771.69,4,2024-11-23,Sold,AGT-031
DEN-01183,80203,Capitol Hill,Multi-Family,2,1,715,500000,519425,699.3,12,2024-07-01,Sold,AGT-038
DEN-01184,80202,Downtown,Single Family,2,2,1151,696000,711623,604.69,21,2024-02-16,Sold,AGT-002
DEN-01185,80205,Five Points,Single Family,2,1,678,646000,659133,952.8,9,2024-02-18,Sold,AGT-022
DEN-01186,80210,University,Multi-Family,2,3,889,541000,563553,608.55,8,2024-08-04,Sold,AGT-045
DEN-01187,80218,Congress Park,Condo,2,2,936,557000,580661,595.09,10,2024-07-25,Sold,AGT-031
DEN-01188,80220,Montclair,Condo,4,1,851,474000,,556.99,27,2024-12-15,Active,AGT-017
DEN-01189,80218,Congress Park,Condo,3,1,680,582000,,855.88,18,2024-12-24,Active,AGT-008
DEN-01190,80220,Montclair,Townhouse,3,2,775,380000,391456,490.32,21,2024-01-18,Sold,AGT-049
DEN-01191,80204,West Colfax,Multi-Family,2,2,897,527000,,587.51,21,2024-07-28,Active,AGT-033
DEN-01192,80203,Capitol Hill,Townhouse,4,2,968,475000,485280,490.7,7,2024-09-21,Sold,AGT-030
DEN-01193,80206,Cherry Creek,Townhouse,5,4,1158,859000,,741.8,13,2024-12-09,Active,AGT-007
DEN-01194,80202,Downtown,Condo,5,2,870,760000,739687,873.56,14,2024-04-06,Sold,AGT-011
DEN-01195,80209,Washington Park,Single Family,3,2,1080,601000,606394,556.48,22,2024-10-27,Sold,AGT-008
DEN-01196,80210,University,Townhouse,3,3,747,632000,636264,846.05,16,2024-05-19,Sold,AGT-034
DEN-01197,80220,Montclair,Condo,3,1,907,560000,545764,617.42,20,2024-09-16,Sold,AGT-024
DEN-01198,80203,Capitol Hill,Single Family,3,2,800,514000,503455,642.5,18,2024-11-05,Sold,AGT-050
DEN-01199,80206,Cherry Creek,Condo,4,2,985,870000,875859,883.25,21,2024-04-26,Sold,AGT-045
DEN-01200,80204,West Colfax,Condo,5,2,851,398000,416004,467.69,20,2024-01-07,Sold,AGT-048
DEN-01201,80220,Montclair,Single Family,3,4,875,390000,391377,445.71,28,2024-03-27,Sold,AGT-042
DEN-01202,80202,Downtown,Condo,5,2,738,804000,803487,1089.43,25,2024-01-14,Sold,AGT-027
DEN-01203,80203,Capitol Hill,Single Family,2,2,723,483000,468632,668.05,18,2024-05-10,Sold,AGT-031
DEN-01204,80207,Park Hill,Condo,5,1,735,450000,,612.24,16,2024-01-21,Active,AGT-026
DEN-01205,80202,Downtown,Condo,2,2,965,725000,756990,751.3,14,2024-08-02,Sold,AGT-040
DEN-01206,80204,West Colfax,Townhouse,2,1,924,418000,,452.38,23,2024-07-07,Active,AGT-014
DEN-01207,80202,Downtown,Single Family,3,3,1210,722000,739913,596.69,4,2024-04-29,Sold,AGT-045
DEN-01208,80209,Washington Park,Condo,4,4,917,707000,,770.99,11,2024-08-22,Active,AGT-028
DEN-01209,80203,Capitol Hill,Condo,3,2,866,547000,547130,631.64,25,2024-08-27,Sold,AGT-011
DEN-01210,80218,Congress Park,Townhouse,3,2,812,638000,623164,785.71,15,2024-11-08,Sold,AGT-020
DEN-01211,80209,Washington Park,Single Family,4,3,761,815000,,1070.96,8,2024-12-17,Active,AGT-042
DEN-01212,80218,Congress Park,Single Family,3,2,641,478000,464460,745.71,24,2024-10-30,Sold,AGT-033
DEN-01213,80205,Five Points,Multi-Family,3,1,754,400000,417894,530.5,14,2024-08-02,Sold,AGT-010
DEN-01214,80220,Montclair,Townhouse,4,3,847,445000,435935,525.38,13,2024-02-07,Sold,AGT-018
DEN-01215,80202,Downtown,Condo,3,3,801,761000,,950.06,5,2024-12-15,Active,AGT-047
DEN-01216,80210,University,Single Family,5,2,949,652000,656107,687.04,19,2024-04-21,Sold,AGT-038
DEN-01217,80218,Congress Park,Condo,2,1,867,517000,527066,596.31,20,2024-12-26,Sold,AGT-013
DEN-01218,80206,Cherry Creek,Condo,3,4,1011,1033000,1063816,1021.76,4,2024-06-22,Sold,AGT-020
DEN-01219,80205,Five Points,Multi-Family,5,3,470,455000,470417,968.09,11,2024-09-25,Sold,AGT-032
DEN-01220,80202,Downtown,Condo,3,3,973,835000,825817,858.17,3,2024-04-06,Sold,AGT-035
DEN-01221,80203,Capitol Hill,Single Family,3,2,671,509000,531492,758.57,21,2024-09-05,Sold,AGT-014
DEN-01222,80210,University,Single Family,2,2,788,574000,573779,728.43,9,2024-05-27,Sold,AGT-028
DEN-01223,80202,Downtown,Single Family,4,4,965,725000,742170,751.3,17,2024-11-06,Sold,AGT-045
DEN-01224,80220,Montclair,Single Family,2,1,795,509000,531260,640.25,24,2024-10-26,Sold,AGT-044
DEN-01225,80220,Montclair,Condo,4,1,811,619000,642659,763.26,9,2024-09-05,Sold,AGT-025
DEN-01226,80202,Downtown,Condo,3,3,680,693000,700240,1019.12,10,2024-04-18,Sold,AGT-013
DEN-01227,80220,Montclair,Single Family,5,3,801,423000,434414,528.09,20,2024-08-08,Sold,AGT-016
DEN-01228,80204,West Colfax,Single Family,3,2,544,462000,448254,849.26,19,2024-07-21,Sold,AGT-016
DEN-01229,80210,University,Condo,3,2,911,638000,661655,700.33,14,2024-09-08,Sold,AGT-023
DEN-01230,80203,Capitol Hill,Townhouse,2,2,864,550000,,636.57,18,2024-03-10,Active,AGT-010
DEN-01231,80204,West Colfax,Townhouse,2,3,789,341000,352305,432.19,11,2024-05-08,Sold,AGT-036
DEN-01232,80204,West Colfax,Condo,3,3,971,421000,,433.57,24,2024-05-15,Active,AGT-011
DEN-01233,80205,Five Points,Single Family,4,2,690,468000,464058,678.26,20,2024-06-03,Sold,AGT-042
DEN-01234,80203,Capitol Hill,Multi-Family,3,2,1001,497000,490102,496.5,22,2024-02-18,Sold,AGT-025
DEN-01235,80202,Downtown,Single Family,4,2,924,757000,,819.26,15,2024-03-03,Active,AGT-038
DEN-01236,80220,Montclair,Townhouse,4,4,613,367000,,598.69,9,2024-04-06,Active,AGT-025
DEN-01237,80207,Park Hill,Townhouse,5,4,846,573000,563409,677.3,22,2024-05-24,Sold,AGT-008
DEN-01238,80218,Congress Park,Single Family,5,3,854,569000,570412,666.28,20,2024-11-18,Sold,AGT-039
DEN-01239,80209,Washington Park,Single Family,2,2,949,573000,582414,603.79,2,2024-03-12,Sold,AGT-017
DEN-01240,80209,Washington Park,Single Family,2,1,825,850000,887518,1030.3,15,2024-11-16,Sold,AGT-042
DEN-01241,80210,University,Condo,4,1,1087,593000,583228,545.54,14,2024-01-30,Sold,AGT-045
DEN-01242,80210,University,Townhouse,2,3,607,558000,,919.28,23,2024-10-26,Active,AGT-013
DEN-01243,80203,Capitol Hill,Single Family,4,2,1039,433000,,416.75,23,2024-11-22,Active,AGT-007
DEN-01244,80209,Washington Park,Single Family,5,2,918,917000,908459,998.91,14,2024-08-12,Sold,AGT-039
DEN-01245,80202,Downtown,Townhouse,3,1,933,731000,721672,783.49,6,2024-06-30,Sold,AGT-039
DEN-01246,80207,Park Hill,Single Family,3,2,971,467000,467804,480.95,22,2024-10-21,Sold,AGT-023
DEN-01247,80210,University,Townhouse,4,3,870,606000,598623,696.55,18,2024-03-01,Sold,AGT-010
DEN-01248,80206,Cherry Creek,Single Family,3,4,1007,1040000,1087252,1032.77,19,2024-11-04,Sold,AGT-023
DEN-01249,80206,Cherry Creek,Condo,3,4,1005,847000,,842.79,13,2024-07-30,Active,AGT-028
