LISTING_ID,ZIP_CODE,NEIGHBORHOOD,PROPERTY_TYPE,BEDROOMS,BATHROOMS,SQFT,LIST_PRICE,SALE_PRICE,PRICE_PER_SQFT,DAYS_ON_MARKET,LIST_DATE,STATUS,AGENT_ID
AUS-00252,78741,Southeast,Multi-Family,5,4,672,345000,332071,513.39,36,2024-07-05,Sold,AGT-029
AUS-00253,78731,Northwest Hills,Single Family,4,2,702,579000,592947,824.79,14,2024-04-26,Sold,AGT-034
AUS-00254,78750,Northwest,Single Family,3,4,822,503000,496883,611.92,20,2024-12-01,Sold,AGT-020
AUS-00255,78750,Northwest,Single Family,3,3,788,588000,573899,746.19,32,2024-12-24,Sold,AGT-028
AUS-00256,78750,Northwest,Single Family,3,4,789,547000,,693.28,8,2024-01-25,Active,AGT-029
AUS-00257,78750,Northwest,Single Family,3,2,839,501000,516671,597.14,11,2024-04-19,Sold,AGT-014
AUS-00258,78741,Southeast,Multi-Family,2,2,537,354000,,659.22,39,2024-08-20,Active,AGT-024
AUS-00259,78705,UT Area,Single Family,3,1,616,376000,364532,610.39,12,2024-12-09,Sold,AGT-045
AUS-00260,78705,UT Area,Condo,2,1,856,364000,364619,425.23,33,2024-10-19,Sold,AGT-004
AUS-00261,78705,UT Area,Condo,2,2,726,359000,,494.49,40,2024-06-14,Active,AGT-027
AUS-00262,78701,Downtown,Condo,3,1,1003,553000,543582,551.35,29,2024-03-20,Sold,AGT-040
AUS-00263,78741,Southeast,Multi-Family,4,2,629,400000,,635.93,35,2024-08-17,Active,AGT-043
AUS-00264,78703,Tarrytown,Single Family,2,2,880,770000,748390,875.0,5,2024-08-09,Sold,AGT-046
AUS-00265,78745,South Austin,Condo,3,2,568,344000,334946,605.63,21,2024-09-09,Sold,AGT-048
AUS-00266,78704,South Congress,Condo,3,2,595,452000,,759.66,22,2024-12-08,Active,AGT-047
AUS-00267,78759,Great Hills,Single Family,3,2,915,540000,542645,590.16,17,2024-04-26,Sold,AGT-011
AUS-00268,78701,Downtown,Single Family,3,3,720,643000,,893.06,13,2024-08-21,Active,AGT-034
AUS-00269,78705,UT Area,Single Family,2,3,876,317000,319512,361.87,32,2024-07-17,Sold,AGT-004
AUS-00270,78731,Northwest Hills,Single Family,2,2,956,473000,,494.77,17,2024-02-22,Active,AGT-014
AUS-00271,78702,East Austin,Single Family,5,3,774,467000,457945,603.36,14,2024-06-10,Sold,AGT-023
AUS-00272,78741,Southeast,Condo,3,2,791,400000,397553,505.69,30,2024-02-12,Sold,AGT-017
AUS-00273,78750,Northwest,Single Family,3,2,767,511000,497927,666.23,18,2024-08-28,Sold,AGT-001
AUS-00274,78759,Great Hills,Single Family,2,2,739,361000,,488.5,29,2024-07-15,Active,AGT-010
AUS-00275,78703,Tarrytown,Single Family,4,3,911,1880024.9181913752,1923975,2063.69,2,2024-08-16,Sold,AGT-027
AUS-00276,78705,UT Area,Single Family,3,1,708,314000,,443.5,34,2024-08-03,Active,AGT-045
AUS-00277,78701,Downtown,Townhouse,3,2,844,577000,575025,683.65,9,2024-01-15,Sold,AGT-014
AUS-00278,78701,Downtown,Condo,3,3,869,649000,,746.84,23,2024-10-15,Active,AGT-039
AUS-00279,78701,Downtown,Condo,3,3,603,671000,686790,1112.77,25,2024-05-13,Sold,AGT-011
AUS-00280,78705,UT Area,Single Family,4,3,805,430000,,534.16,43,2024-10-06,Active,AGT-022
AUS-00281,78745,South Austin,Single Family,4,1,771,334000,324811,433.2,26,2024-01-23,Sold,AGT-014
AUS-00282,78741,Southeast,Condo,5,2,830,404000,,486.75,28,2024-04-24,Active,AGT-031
AUS-00283,78705,UT Area,Single Family,3,4,685,389000,385284,567.88,27,2024-04-16,Sold,AGT-004
AUS-00284,78705,UT Area,Condo,3,3,762,386000,395632,506.56,22,2024-08-26,Sold,AGT-024
AUS-00285,78705,UT Area,Condo,3,4,750,364000,,485.33,44,2024-08-24,Active,AGT-029
AUS-00286,78750,Northwest,Multi-Family,3,3,954,337000,343936,353.25,26,2024-06-15,Sold,AGT-045
AUS-00287,78745,South Austin,Single Family,4,2,811,483000,470828,595.56,19,2024-11-08,Sold,AGT-029
AUS-00288,78703,Tarrytown,Single Family,4,3,854,840000,855187,983.61,14,2024-03-28,Sold,AGT-022
AUS-00289,78705,UT Area,Condo,5,3,840,337000,330438,401.19,26,2024-06-06,Sold,AGT-034
AUS-00290,78703,Tarrytown,Single Family,2,3,894,965000,,1079.42,2,2024-07-29,Active,AGT-046
AUS-00291,78731,Northwest Hills,Condo,3,2,930,571000,575275,613.98,26,2024-09-08,Sold,AGT-007
AUS-00292,78705,UT Area,Single Family,3,2,639,358000,,560.25,33,2024-10-05,Active,AGT-001
AUS-00293,78701,Downtown,Single Family,5,1,693,558000,580250,805.19,13,2024-02-09,Sold,AGT-004
AUS-00294,78759,Great Hills,Single Family,2,2,843,504000,510814,597.86,15,2024-04-17,Sold,AGT-019
AUS-00295,78705,UT Area,Condo,4,2,495,369000,380310,745.45,22,2024-03-05,Sold,AGT-006
AUS-00296,78731,Northwest Hills,Single Family,3,3,897,480000,487581,535.12,15,2024-01-23,Sold,AGT-026
AUS-00297,78705,UT Area,Single Family,3,4,705,402000,400202,570.21,26,2024-12-01,Sold,AGT-037
AUS-00298,78702,East Austin,Condo,3,2,543,522000,,961.33,12,2024-01-10,Active,AGT-005
AUS-00299,78702,East Austin,Multi-Family,3,4,507,448000,,883.63,18,2024-11-28,Active,AGT-006
AUS-00300,78703,Tarrytown,Condo,2,3,841,770000,,915.58,16,2024-10-23,Active,AGT-009
AUS-00301,78704,South Congress,Townhouse,4,1,827,435000,426798,526.0,25,2024-04-30,Sold,AGT-010
AUS-00302,78705,UT Area,Single Family,4,2,569,319000,326954,560.63,40,2024-02-21,Sold,AGT-026
AUS-00303,78705,UT Area,Townhouse,3,2,765,448000,465076,585.62,21,2024-05-21,Sold,AGT-029
AUS-00304,78703,Tarrytown,Condo,5,2,1261,834000,,661.38,17,2024-02-12,Active,AGT-011
AUS-00305,78704,South Congress,Condo,3,2,735,475000,,646.26,23,2024-09-28,Active,AGT-045
AUS-00306,78704,South Congress,Condo,5,2,642,525000,540191,817.76,18,2024-10-06,Sold,AGT-014
AUS-00307,78704,South Congress,Single Family,3,2,700,520000,535522,742.86,25,2024-06-20,Sold,AGT-044
AUS-00308,78745,South Austin,Condo,3,3,931,348000,354052,373.79,14,2024-01-17,Sold,AGT-028
AUS-00309,78703,Tarrytown,Single Family,4,3,1037,1013000,1041520,976.86,20,2024-11-25,Sold,AGT-040
AUS-00310,78703,Tarrytown,Single Family,4,4,977,707000,,723.64,15,2024-04-19,Active,AGT-019
AUS-00311,78703,Tarrytown,Single Family,3,3,1110,819000,,737.84,2,2024-07-04,Active,AGT-021
AUS-00312,78705,UT Area,Single Family,3,4,596,367000,379377,615.77,32,2024-03-04,Sold,AGT-006
AUS-00313,78705,UT Area,Single Family,3,4,840,376000,,447.62,28,2024-11-05,Active,AGT-024
AUS-00314,78745,South Austin,Single Family,3,3,730,471000,465519,645.21,39,2024-02-04,Sold,AGT-047
AUS-00315,78731,Northwest Hills,Single Family,3,1,1002,592000,594455,590.82,17,2024-12-05,Sold,AGT-034
AUS-00316,78731,Northwest Hills,Single Family,3,3,928,536000,517147,577.59,13,2024-05-17,Sold,AGT-020
AUS-00317,78759,Great Hills,Condo,5,2,615,535000,,869.92,40,2024-05-01,Active,AGT-014
AUS-00318,78750,Northwest,Single Family,3,1,747,472000,484514,631.86,26,2024-02-22,Sold,AGT-024
AUS-00319,78702,East Austin,Single Family,2,2,720,492000,477813,683.33,25,2024-04-27,Sold,AGT-026
AUS-00320,78702,East Austin,Single Family,3,4,490,647000,,1320.41,36,2024-02-14,Active,AGT-013
AUS-00321,78704,South Congress,Condo,3,3,610,521000,540547,854.1,23,2024-08-11,Sold,AGT-038
AUS-00322,78703,Tarrytown,Multi-Family,5,2,1061,675000,,636.19,15,2024-06-30,Active,AGT-012
AUS-00323,78705,UT Area,Condo,2,2,578,364000,374838,629.76,15,2024-10-29,Sold,AGT-002
AUS-00324,78705,UT Area,Condo,3,2,650,385000,,592.31,37,2024-06-11,Active,AGT-009
AUS-00325,78702,East Austin,Single Family,4,4,623,548000,544207,879.61,22,2024-11-09,Sold,AGT-022
AUS-00326,78704,South Congress,Single Family,3,3,742,504000,,679.25,28,2024-10-18,Active,AGT-046
AUS-00327,78704,South Congress,Single Family,4,4,628,540000,560936,859.87,30,2024-12-29,Sold,AGT-045
AUS-00328,78731,Northwest Hills,Single Family,2,3,870,532000,539347,611.49,16,2024-07-06,Sold,AGT-017
AUS-00329,78705,UT Area,Single Family,3,2,773,515000,532679,666.24,42,2024-11-02,Sold,AGT-044
AUS-00330,78705,UT Area,Single Family,5,4,505,367000,377990,726.73,28,2024-02-06,Sold,AGT-042
AUS-00331,78759,Great Hills,Condo,4,3,668,490000,493643,733.53,29,2024-05-14,Sold,AGT-030
AUS-00332,78702,East Austin,Single Family,3,2,725,518000,521172,714.48,27,2024-09-25,Sold,AGT-020
AUS-00333,78703,Tarrytown,Single Family,4,2,918,762000,,830.07,27,2024-06-15,Active,AGT-015
AUS-00334,78702,East Austin,Condo,3,2,729,475000,485876,651.58,34,2024-02-22,Sold,AGT-024
AUS-00335,78731,Northwest Hills,Single Family,3,2,728,621000,609044,853.02,24,2024-05-14,Sold,AGT-032
AUS-00336,78701,Downtown,Townhouse,4,3,1122,666000,669109,593.58,37,2024-06-10,Sold,AGT-005
AUS-00337,78703,Tarrytown,Single Family,3,2,1138,809000,814048,710.9,7,2024-09-27,Sold,AGT-020
AUS-00338,78731,Northwest Hills,Single Family,5,3,662,1081681.074810315,1072440,1633.96,28,2024-12-26,Sold,AGT-004
AUS-00339,78701,Downtown,Single Family,5,3,848,775000,756185,913.92,12,2024-04-25,Sold,AGT-034
AUS-00340,78731,Northwest Hills,Single Family,4,2,1218,582000,585215,477.83,10,2024-10-09,Sold,AGT-044
AUS-00341,78745,South Austin,Condo,3,3,400,466000,,1165.0,26,2024-05-20,Active,AGT-020
AUS-00342,78741,Southeast,Townhouse,3,4,562,361000,359485,642.35,37,2024-12-05,Sold,AGT-020
AUS-00343,78702,East Austin,Condo,4,3,421,582000,,1382.42,9,2024-04-30,Active,AGT-048
AUS-00344,78701,Downtown,Townhouse,3,2,759,865000,859476,1139.66,12,2024-12-04,Sold,AGT-035
AUS-00345,78745,South Austin,Condo,2,2,1054,393000,396642,372.87,29,2024-07-16,Sold,AGT-008
AUS-00346,78745,South Austin,Single Family,3,2,593,408000,421074,688.03,27,2024-12-02,Sold,AGT-050
AUS-00347,78731,Northwest Hills,Single Family,4,3,910,452000,464641,496.7,24,2024-08-01,Sold,AGT-017
AUS-00348,78702,East Austin,Condo,4,2,879,521000,,592.72,21,2024-06-24,Active,AGT-035
AUS-00349,78704,South Congress,Single Family,4,2,718,541000,559835,753.48,38,2024-02-23,Sold,AGT-035
AUS-00350,78704,South Congress,Condo,3,3,928,628000,,676.72,28,2024-01-01,Active,AGT-030
AUS-00351,78705,UT Area,Single Family,3,1,400,428000,431308,1070.0,25,2024-05-19,Sold,AGT-009
AUS-00352,78745,South Austin,Single Family,3,4,869,387000,398072,445.34,24,2024-08-11,Sold,AGT-008
AUS-00353,78750,Northwest,Single Family,3,1,663,552000,554175,832.58,27,2024-08-28,Sold,AGT-011
AUS-00354,78731,Northwest Hills,Single Family,5,1,873,559000,536735,640.32,30,2024-05-21,Sold,AGT-037
AUS-00355,78745,South Austin,Multi-Family,5,3,955,380000,,397.91,32,2024-09-07,Active,AGT-009
AUS-00356,78750,Northwest,Single Family,4,2,1037,565000,553972,544.84,26,2024-03-24,Sold,AGT-006
AUS-00357,78703,Tarrytown,Single Family,4,4,1023,852000,,832.84,18,2024-10-07,Active,AGT-046
AUS-00358,78704,South Congress,Townhouse,2,3,659,409000,401539,620.64,38,2024-06-08,Sold,AGT-014
AUS-00359,78741,Southeast,Condo,3,3,639,343000,355278,536.78,30,2024-10-19,Sold,AGT-044
AUS-00360,78705,UT Area,Single Family,4,2,728,418000,421568,574.18,25,2024-08-23,Sold,AGT-009
AUS-00361,78705,UT Area,Single Family,3,2,732,499000,510289,681.69,27,2024-02-23,Sold,AGT-006
AUS-00362,78745,South Austin,Single Family,3,2,532,365000,368392,686.09,26,2024-03-07,Sold,AGT-010
AUS-00363,78705,UT Area,Single Family,3,2,1046,465000,481042,444.55,19,2024-02-26,Sold,AGT-004
AUS-00364,78703,Tarrytown,Condo,3,3,901,816000,830544,905.66,9,2024-05-02,Sold,AGT-035
AUS-00365,78705,UT Area,Single Family,5,3,713,358000,344264,502.1,32,2024-01-02,Sold,AGT-044
AUS-00366,78705,UT Area,Condo,3,2,824,409000,394338,496.36,28,2024-09-16,Sold,AGT-034
AUS-00367,78702,East Austin,Condo,4,3,785,357000,361876,454.78,22,2024-01-13,Sold,AGT-034
AUS-00368,78741,Southeast,Townhouse,3,3,700,407000,,581.43,28,2024-03-10,Active,AGT-048
AUS-00369,78745,South Austin,Townhouse,3,3,553,487000,492666,880.65,34,2024-12-06,Sold,AGT-034
AUS-00370,78704,South Congress,Condo,4,2,653,510000,,781.01,29,2024-01-03,Active,AGT-049
AUS-00371,78750,Northwest,Townhouse,4,3,800,471000,,588.75,16,2024-05-15,Active,AGT-029
AUS-00372,78745,South Austin,Condo,5,3,669,358000,348816,535.13,24,2024-06-08,Sold,AGT-034
AUS-00373,78703,Tarrytown,Townhouse,5,3,1130,966000,978922,854.87,17,2024-08-08,Sold,AGT-023
AUS-00374,78750,Northwest,Single Family,2,2,852,522000,510837,612.68,30,2024-04-05,Sold,AGT-019
AUS-00375,78704,South Congress,Single Family,2,3,550,538000,544908,978.18,30,2024-07-04,Sold,AGT-035
AUS-00376,78759,Great Hills,Condo,4,3,874,462000,456427,528.6,23,2024-11-04,Sold,AGT-034
AUS-00377,78704,South Congress,Condo,2,2,918,474000,485634,516.34,18,2024-08-21,Sold,AGT-042
AUS-00378,78702,East Austin,Single Family,2,2,818,485000,498214,592.91,23,2024-10-06,Sold,AGT-022
AUS-00379,78759,Great Hills,Single Family,3,2,894,489000,483035,546.98,6,2024-05-18,Sold,AGT-009
AUS-00380,78703,Tarrytown,Single Family,3,1,1087,897000,919953,825.21,10,2024-02-27,Sold,AGT-049
AUS-00381,78704,South Congress,Condo,3,2,851,479000,,562.87,14,2024-09-25,Active,AGT-007
AUS-00382,78750,Northwest,Townhouse,2,2,700,465000,449951,664.29,34,2024-07-04,Sold,AGT-026
AUS-00383,78759,Great Hills,Single Family,4,1,1115,591000,614511,530.04,17,2024-11-17,Sold,AGT-036
AUS-00384,78701,Downtown,Single Family,5,4,967,611000,,631.85,12,2024-12-23,Active,AGT-046
AUS-00385,78750,Northwest,Condo,5,2,748,461000,461565,616.31,7,2024-01-25,Sold,AGT-010
AUS-00386,78731,Northwest Hills,Townhouse,5,3,667,556000,556356,833.58,34,2024-12-01,Sold,AGT-008
AUS-00387,78705,UT Area,Single Family,4,1,569,444000,,780.32,38,2024-02-07,Active,AGT-019
AUS-00388,78702,East Austin,Single Family,3,2,614,493000,501035,802.93,16,2024-06-21,Sold,AGT-017
AUS-00389,78704,South Congress,Single Family,5,3,879,456000,465615,518.77,17,2024-05-20,Sold,AGT-024
AUS-00390,78701,Downtown,Condo,3,2,669,818000,,1222.72,22,2024-06-03,Active,AGT-005
AUS-00391,78704,South Congress,Single Family,4,2,931,536000,543968,575.73,18,2024-07-24,Sold,AGT-046
AUS-00392,78731,Northwest Hills,Single Family,5,4,860,635000,636079,738.37,23,2024-04-29,Sold,AGT-020
AUS-00393,78705,UT Area,Condo,3,2,590,322000,333234,545.76,32,2024-07-12,Sold,AGT-043
AUS-00394,78705,UT Area,Townhouse,3,3,564,412000,419398,730.5,24,2024-08-28,Sold,AGT-009
AUS-00395,78745,South Austin,Condo,4,4,577,390000,400679,675.91,37,2024-06-21,Sold,AGT-015
AUS-00396,78705,UT Area,Single Family,2,4,931,447000,,480.13,41,2024-12-28,Active,AGT-018
AUS-00397,78705,UT Area,Single Family,3,2,690,379000,373690,549.28,40,2024-11-04,Sold,AGT-039
AUS-00398,78701,Downtown,Townhouse,4,2,705,620000,,879.43,14,2024-01-02,Active,AGT-034
AUS-00399,78741,Southeast,Townhouse,4,2,697,350000,354449,502.15,35,2024-03-12,Sold,AGT-028
AUS-00400,78759,Great Hills,Single Family,4,2,601,485000,,806.99,10,2024-03-07,Active,AGT-010
AUS-00401,78745,South Austin,Single Family,3,1,657,395000,404640,601.22,26,2024-02-09,Sold,AGT-047
AUS-00402,78701,Downtown,Single Family,4,2,1101,685000,670256,622.16,27,2024-06-28,Sold,AGT-013
AUS-00403,78701,Downtown,Single Family,2,2,785,656000,,835.67,26,2024-05-05,Active,AGT-047
AUS-00404,78702,East Austin,Single Family,4,3,679,599000,,882.18,36,2024-07-05,Active,AGT-029
AUS-00405,78741,Southeast,Single Family,4,2,592,408000,412695,689.19,35,2024-05-18,Sold,AGT-032
AUS-00406,78702,East Austin,Single Family,3,2,624,484000,496075,775.64,26,2024-03-17,Sold,AGT-008
AUS-00407,78705,UT Area,Single Family,2,2,577,385000,,667.24,26,2024-05-16,Active,AGT-002
AUS-00408,78741,Southeast,Condo,3,1,725,288000,299336,397.24,46,2024-10-20,Sold,AGT-006
AUS-00409,78759,Great Hills,Multi-Family,4,3,574,762300.1098224891,761237,1328.05,18,2024-02-17,Sold,AGT-007
AUS-00410,78701,Downtown,Single Family,3,3,1050,757000,732175,720.95,20,2024-12-24,Sold,AGT-042
AUS-00411,78750,Northwest,Single Family,4,2,609,594000,602031,975.37,25,2024-05-13,Sold,AGT-011
AUS-00412,78750,Northwest,Condo,2,2,833,505000,497695,606.24,35,2024-11-23,Sold,AGT-027
AUS-00413,78703,Tarrytown,Townhouse,3,3,900,950000,,1055.56,15,2024-08-19,Active,AGT-008
AUS-00414,78759,Great Hills,Single Family,5,2,553,540000,556669,976.49,5,2024-04-29,Sold,AGT-027
AUS-00415,78703,Tarrytown,Townhouse,4,2,631,787000,762566,1247.23,23,2024-10-19,Sold,AGT-038
AUS-00416,78705,UT Area,Single Family,5,2,524,365000,,696.56,26,2024-12-31,Active,AGT-034
AUS-00417,78741,Southeast,Single Family,4,3,745,319000,313619,428.19,34,2024-05-25,Sold,AGT-009
AUS-00418,78750,Northwest,Multi-Family,3,3,1001,396000,,395.6,4,2024-07-20,Active,AGT-035
AUS-00419,78702,East Austin,Single Family,4,3,529,457000,466940,863.89,27,2024-10-18,Sold,AGT-039
AUS-00420,78745,South Austin,Condo,3,2,505,451000,,893.07,31,2024-11-07,Active,AGT-035
AUS-00421,78703,Tarrytown,Condo,5,3,887,734000,747596,827.51,29,2024-10-02,Sold,AGT-048
AUS-00422,78701,Downtown,Condo,4,2,743,569000,,765.81,32,2024-04-07,Active,AGT-049
AUS-00423,78750,Northwest,Condo,4,3,976,521000,535845,533.81,29,2024-06-14,Sold,AGT-003
AUS-00424,78731,Northwest Hills,Condo,3,4,793,568000,586664,716.27,23,2024-04-30,Sold,AGT-024
AUS-00425,78741,Southeast,Condo,4,4,618,435000,,703.88,51,2024-03-12,Active,AGT-024
AUS-00426,78701,Downtown,Townhouse,2,1,756,685000,,906.08,18,2024-11-08,Active,AGT-025
AUS-00427,78703,Tarrytown,Single Family,3,2,1093,987000,987387,903.02,17,2024-08-10,Sold,AGT-043
AUS-00428,78704,South Congress,Townhouse,3,2,577,563000,,975.74,15,2024-04-09,Active,AGT-006
AUS-00429,78701,Downtown,Single Family,3,3,796,707000,688750,888.19,9,2024-09-10,Sold,AGT-047
AUS-00430,78705,UT Area,Single Family,3,2,400,369000,,922.5,50,2024-03-12,Active,AGT-050
AUS-00431,78703,Tarrytown,Single Family,4,2,1239,723000,743209,583.54,11,2024-03-08,Sold,AGT-019
AUS-00432,78701,Downtown,Single Family,3,2,923,600000,,650.05,23,2024-05-14,Active,AGT-046
AUS-00433,78759,Great Hills,Condo,4,2,707,475000,475976,671.85,31,2024-07-28,Sold,AGT-023
AUS-00434,78731,Northwest Hills,Condo,4,2,675,510000,502957,755.56,13,2024-11-18,Sold,AGT-033
AUS-00435,78741,Southeast,Single Family,3,2,701,312000,318498,445.08,29,2024-09-27,Sold,AGT-044
AUS-00436,78741,Southeast,Condo,3,3,400,411000,427321,1027.5,32,2024-03-08,Sold,AGT-001
AUS-00437,78745,South Austin,Townhouse,4,1,716,465000,478425,649.44,19,2024-10-25,Sold,AGT-017
AUS-00438,78703,Tarrytown,Single Family,3,3,941,804000,773979,854.41,6,2024-02-17,Sold,AGT-044
AUS-00439,78745,South Austin,Townhouse,3,2,723,462000,443598,639.0,41,2024-09-08,Sold,AGT-049
AUS-00440,78704,South Congress,Condo,3,2,773,394000,402408,509.7,25,2024-03-14,Sold,AGT-019
AUS-00441,78704,South Congress,Single Family,4,4,812,530000,527323,652.71,22,2024-01-21,Sold,AGT-023
AUS-00442,78703,Tarrytown,Single Family,3,2,703,836000,839458,1189.19,16,2024-02-25,Sold,AGT-031
AUS-00443,78741,Southeast,Single Family,4,1,1108,348000,335258,314.08,26,2024-06-10,Sold,AGT-014
AUS-00444,78750,Northwest,Single Family,2,4,751,504000,489151,671.11,30,2024-05-20,Sold,AGT-007
AUS-00445,78759,Great Hills,Single Family,5,3,1005,478000,490569,475.62,19,2024-07-11,Sold,AGT-032
AUS-00446,78731,Northwest Hills,Single Family,4,3,882,521000,,590.7,12,2024-08-03,Active,AGT-047
AUS-00447,78759,Great Hills,Multi-Family,3,3,899,511000,513775,568.41,20,2024-12-01,Sold,AGT-045
AUS-00448,78701,Downtown,Condo,3,4,1036,513000,514273,495.17,19,2024-12-10,Sold,AGT-005
AUS-00449,78704,South Congress,Single Family,5,4,639,394000,397193,616.59,33,2024-10-09,Sold,AGT-012
AUS-00450,78750,Northwest,Single Family,2,3,741,551000,,743.59,43,2024-10-18,Active,AGT-018
AUS-00451,78741,Southeast,Single Family,4,2,749,368000,365016,491.32,23,2024-12-09,Sold,AGT-036
AUS-00452,78759,Great Hills,Condo,4,2,869,552000,569225,635.21,28,2024-02-15,Sold,AGT-024
AUS-00453,78703,Tarrytown,Condo,3,2,1087,715000,691851,657.77,11,2024-11-10,Sold,AGT-032
AUS-00454,78759,Great Hills,Condo,4,2,873,478000,461660,547.54,26,2024-04-29,Sold,AGT-028
AUS-00455,78759,Great Hills,Single Family,4,3,821,470000,,572.47,20,2024-04-02,Active,AGT-014
AUS-00456,78741,Southeast,Townhouse,4,4,683,388000,397388,568.08,45,2024-11-12,Sold,AGT-048
AUS-00457,78704,South Congress,Single Family,3,3,890,531000,,596.63,22,2024-02-13,Active,AGT-008
AUS-00458,78750,Northwest,Condo,4,2,710,487000,475775,685.92,29,2024-07-26,Sold,AGT-050
AUS-00459,78705,UT Area,Single Family,3,3,748,373000,,498.66,43,2024-05-31,Active,AGT-033
AUS-00460,78741,Southeast,Single Family,3,3,594,374000,384791,629.63,43,2024-10-13,Sold,AGT-007
AUS-00461,78701,Downtown,Townhouse,5,3,788,586000,577330,743.65,16,2024-09-03,Sold,AGT-043
AUS-00462,78759,Great Hills,Single Family,4,3,733,530000,,723.06,16,2024-01-20,Active,AGT-005
AUS-00463,78750,Northwest,Single Family,4,1,774,536000,524322,692.51,33,2024-04-20,Sold,AGT-004
AUS-00464,78741,Southeast,Condo,4,3,870,335000,335945,385.06,24,2024-07-21,Sold,AGT-023
AUS-00465,78750,Northwest,Townhouse,4,2,612,518000,,846.41,11,2024-08-03,Active,AGT-021
AUS-00466,78705,UT Area,Townhouse,4,1,852,340000,343739,399.06,29,2024-10-16,Sold,AGT-028
AUS-00467,78745,South Austin,Townhouse,5,3,599,684932.1452475907,684681,1143.46,31,2024-11-15,Sold,AGT-021
AUS-00468,78705,UT Area,Condo,5,1,719,438000,,609.18,36,2024-10-12,Active,AGT-009
AUS-00469,78701,Downtown,Single Family,3,4,558,710000,,1272.4,15,2024-08-08,Active,AGT-031
AUS-00470,78745,South Austin,Single Family,5,3,808,469000,,580.45,25,2024-10-01,Active,AGT-036
AUS-00471,78741,Southeast,Single Family,2,3,901,398000,387456,441.73,30,2024-07-11,Sold,AGT-002
AUS-00472,78702,East Austin,Townhouse,5,4,599,556000,555353,928.21,16,2024-10-17,Sold,AGT-042
AUS-00473,78759,Great Hills,Condo,3,1,746,574000,589161,769.44,34,2024-09-03,Sold,AGT-028
AUS-00474,78703,Tarrytown,Single Family,3,2,884,775000,758112,876.7,11,2024-04-14,Sold,AGT-028
AUS-00475,78701,Downtown,Single Family,4,2,833,779000,808813,935.17,25,2024-12-24,Sold,AGT-028
AUS-00476,78741,Southeast,Single Family,3,2,758,328000,316193,432.72,40,2024-08-03,Sold,AGT-022
AUS-00477,78704,South Congress,Single Family,3,2,829,553000,558874,667.07,18,2024-09-03,Sold,AGT-016
AUS-00478,78750,Northwest,Single Family,4,2,475,588000,576586,1237.89,25,2024-02-15,Sold,AGT-029
AUS-00479,78731,Northwest Hills,Condo,4,1,931,667000,649195,716.43,11,2024-07-18,Sold,AGT-014
AUS-00480,78741,Southeast,Single Family,4,1,634,364000,374819,574.13,49,2024-07-13,Sold,AGT-009
