order_id,customer_id,order_timestamp,region,channel,category,product_family,sales_rep,quantity,list_price,discount_pct,shipping_days,returned,csat_score,promo_code,gross_revenue,net_revenue,cost,margin,notes
ORD0031720,98310,2024-06-05 09:00:00,Northeast,Mobile,Apparel,Clearance,Lucas,2,26.89,0.05,4,No,5,NONE,53.78,51.09,28.67,22.42,premium premium gift premium gift late gift priority gift reorder priority damaged
ORD0034155,67567,2024-02-12 14:00:00,South,Retail,Groceries,Premium,James,5,61.28,0.0,4,No,3,NONE,306.4,306.4,150.54,155.86,premium holiday damaged upgrade damaged priority coupon priority upgrade damaged premium
ORD0036620,59068,2024-03-23 17:00:00,Midwest,Mobile,Apparel,Premium,Emma,5,58.86,0.0,4,No,5,NONE,294.3,294.3,202.21,92.09,reorder priority coupon late reorder priority damaged priority coupon holiday upgrade
ORD0039335,24670,2024-01-20 00:00:00,Northeast,Marketplace,Electronics,Premium,Maya,4,72.73,0.0,3,No,4,NONE,290.92,290.92,172.69,118.23,gift coupon priority premium coupon late premium late coupon bundle coupon upgrade
ORD0024740,85352,2024-09-14 13:00:00,South,Mobile,Outdoor,Seasonal,Liam,3,13.96,0.2,2,No,2,NONE,41.88,33.5,25.66,7.84,holiday reorder premium premium coupon holiday damaged holiday
ORD0014898,88662,2024-04-25 05:00:00,Midwest,Web,Beauty,Premium,Sophia,7,48.49,0.0,2,No,4,SPRING24,339.43,339.43,173.53,165.9,premium damaged damaged reorder late premium reorder premium holiday late priority premium
ORD0028596,61382,2024-11-08 16:00:00,West,Web,Apparel,Clearance,Maya,5,43.2,0.0,2,No,3,NONE,216.0,216.0,123.71,92.29,priority gift reorder reorder bundle gift gift priority gift
ORD0012471,46208,2024-10-18 10:00:00,Northeast,Web,Home,Premium,James,5,155.26,0.0,3,No,2,NONE,776.3,776.3,535.06,241.24,reorder premium bundle premium damaged gift gift
ORD0021732,76175,2024-06-06 04:00:00,South,Web,Toys,Core,Lucas,6,35.96,0.1,1,Yes,4,NONE,215.76,194.18,96.32,97.86,late late coupon late priority upgrade gift reorder priority
ORD0028507,18922,2024-07-31 17:00:00,South,Web,Home,Core,James,5,69.21,0.0,2,No,4,SPRING24,346.05,346.05,187.01,159.04,priority reorder holiday holiday gift coupon damaged coupon late
ORD0036739,20342,2024-03-30 18:00:00,Northeast,Web,Groceries,Premium,Sophia,6,12.78,0.1,1,No,4,NONE,76.68,69.01,46.33,22.68,reorder premium holiday bundle coupon holiday
ORD0012237,84179,2024-07-28 15:00:00,South,Marketplace,Groceries,Premium,Sophia,3,49.34,0.0,3,No,3,WELCOME,148.02,148.02,110.62,37.4,late coupon gift reorder priority priority reorder premium upgrade upgrade
ORD0012984,13707,2024-01-27 03:00:00,Midwest,Mobile,Apparel,Premium,Emma,1,41.76,0.15,2,No,3,WELCOME,41.76,35.5,27.93,7.57,premium damaged damaged gift damaged
ORD0021840,17522,2024-01-13 21:00:00,West,Mobile,Apparel,Core,Ava,8,12.39,0.15,1,No,5,VIP10,99.12,84.25,65.18,19.07,gift premium damaged bundle priority priority holiday late upgrade upgrade priority gift
ORD0006881,50248,2024-09-27 00:00:00,South,Web,Outdoor,Seasonal,Liam,3,27.11,0.0,2,No,5,NONE,81.33,81.33,53.18,28.15,premium coupon gift gift damaged upgrade gift damaged coupon
ORD0017955,36308,2024-12-28 02:00:00,Northeast,Web,Toys,Core,Lucas,4,14.25,0.0,5,No,5,WELCOME,57.0,57.0,42.94,14.06,late reorder premium reorder gift
ORD0041260,45644,2024-02-24 08:00:00,West,Web,Apparel,Core,Sophia,7,28.77,0.15,3,No,5,SPRING24,201.39,171.18,81.78,89.4,upgrade reorder reorder bundle bundle damaged reorder priority gift damaged coupon coupon
ORD0008062,67369,2024-12-08 11:00:00,South,Mobile,Apparel,Core,Liam,3,60.45,0.2,5,No,4,NONE,181.35,145.08,101.45,43.63,gift late bundle premium priority upgrade coupon priority priority priority bundle gift
ORD0016411,79528,2024-02-15 01:00:00,Midwest,Web,Toys,Premium,Emma,4,48.2,0.0,2,No,4,WELCOME,192.8,192.8,149.33,43.47,priority coupon premium bundle late bundle upgrade gift
ORD0028128,32403,2024-07-22 01:00:00,South,Web,Electronics,Clearance,Lucas,5,24.61,0.05,2,No,3,NONE,123.05,116.9,55.68,61.22,upgrade reorder holiday bundle coupon damaged reorder damaged late late holiday upgrade
ORD0007591,88649,2024-09-03 06:00:00,South,Mobile,Groceries,Clearance,Lucas,3,49.94,0.0,4,No,3,WELCOME,149.82,149.82,87.97,61.85,gift coupon coupon reorder reorder gift gift damaged upgrade holiday late coupon
ORD0014955,35427,2024-04-07 04:00:00,West,Web,Apparel,Clearance,Liam,7,37.66,0.1,4,No,5,SPRING24,263.62,237.26,122.01,115.25,bundle coupon reorder reorder priority upgrade priority priority coupon reorder priority
ORD0037974,57904,2024-10-31 20:00:00,South,Web,Outdoor,Core,Liam,5,75.28,0.0,5,Yes,4,SPRING24,376.4,376.4,259.77,116.63,holiday reorder damaged coupon bundle holiday reorder
ORD0022247,99853,2024-09-01 14:00:00,South,Web,Beauty,Premium,Noah,8,17.27,0.15,5,No,5,SPRING24,138.16,117.44,72.99,44.45,late upgrade reorder bundle upgrade late damaged damaged premium late
ORD0041132,80601,2024-03-12 12:00:00,Northeast,Web,Apparel,Core,Noah,3,71.71,0.2,6,No,5,WELCOME,215.13,172.1,115.85,56.25,gift late premium holiday priority holiday coupon
ORD0034501,55399,2024-11-03 10:00:00,Midwest,Mobile,Toys,Premium,Noah,1,28.7,0.05,3,No,5,WELCOME,28.7,27.26,20.01,7.25,damaged holiday priority reorder premium upgrade reorder upgrade reorder late premium
ORD0028493,51802,2024-03-11 17:00:00,South,Web,Electronics,Core,Maya,5,41.32,0.05,2,No,2,SPRING24,206.6,196.27,145.7,50.57,holiday reorder gift late coupon premium premium holiday reorder damaged damaged bundle
ORD0020158,52192,2024-12-19 02:00:00,South,Web,Toys,Core,Liam,8,77.15,0.15,5,No,4,WELCOME,617.2,524.62,325.89,198.73,reorder reorder reorder late priority bundle gift upgrade priority reorder
ORD0020110,47337,2024-01-12 13:00:00,Midwest,Mobile,Electronics,Clearance,Ava,8,44.34,0.2,2,No,3,VIP10,354.72,283.78,230.79,52.99,priority reorder upgrade late premium damaged
ORD0013179,43208,2024-02-29 17:00:00,South,Marketplace,Groceries,Core,Noah,3,47.28,0.0,5,No,4,WELCOME,141.84,141.84,77.35,64.49,coupon late premium holiday reorder premium
ORD0026915,11104,2024-09-20 03:00:00,South,Marketplace,Outdoor,Core,Noah,1,23.44,0.1,3,No,3,WELCOME,23.44,21.1,16.93,4.17,gift late holiday priority gift coupon coupon late premium priority premium
ORD0025291,12232,2024-01-23 13:00:00,West,Mobile,Home,Seasonal,Emma,1,79.49,0.15,4,No,2,NONE,79.49,67.57,47.07,20.5,bundle coupon premium gift gift premium priority premium upgrade priority bundle
ORD0035082,72424,2024-01-15 12:00:00,Midwest,Web,Electronics,Core,Noah,2,36.84,0.0,7,No,2,NONE,73.68,73.68,39.24,34.44,reorder bundle premium upgrade coupon upgrade
ORD0035426,54513,2024-10-09 16:00:00,West,Mobile,Electronics,Core,Ava,7,66.12,0.1,5,No,2,NONE,462.84,416.56,283.78,132.78,reorder damaged late bundle late priority coupon late
ORD0014048,84342,2024-05-08 14:00:00,South,Mobile,Toys,Premium,Maya,3,18.78,0.0,4,No,4,NONE,56.34,56.34,39.26,17.08,premium reorder upgrade priority priority
ORD0006538,65928,2024-01-29 02:00:00,West,Web,Apparel,Seasonal,Liam,5,25.83,0.1,5,No,2,NONE,129.15,116.24,68.93,47.31,late upgrade reorder upgrade priority damaged damaged upgrade
ORD0021481,93608,2024-09-27 05:00:00,West,Mobile,Home,Core,Maya,7,16.8,0.0,4,No,1,WELCOME,117.6,117.6,77.2,40.4,coupon upgrade upgrade priority damaged late premium reorder
ORD0029300,38318,2024-02-10 07:00:00,Midwest,Mobile,Home,Clearance,James,3,23.05,0.0,3,No,3,WELCOME,69.15,69.15,42.89,26.26,coupon bundle priority priority priority damaged damaged bundle gift bundle bundle
ORD0014737,52670,2024-07-22 22:00:00,Northeast,Marketplace,Home,Core,Noah,5,71.41,0.0,4,No,5,NONE,357.05,357.05,240.07,116.98,holiday damaged coupon priority priority upgrade
ORD0017808,41511,2024-01-07 02:00:00,Northeast,Mobile,Beauty,Premium,Sophia,1,25.36,0.1,2,No,3,NONE,25.36,22.82,17.42,5.4,priority reorder coupon coupon damaged damaged holiday upgrade upgrade
ORD0041550,32219,2024-02-09 14:00:00,Northeast,Web,Apparel,Core,Emma,2,37.97,0.05,1,No,2,NONE,75.94,72.14,42.35,29.79,coupon damaged gift late premium coupon premium
ORD0024815,91568,2024-12-07 07:00:00,West,Mobile,Beauty,Core,Lucas,2,70.16,0.0,4,No,5,NONE,140.32,140.32,82.11,58.21,coupon coupon reorder coupon premium gift priority coupon upgrade damaged
ORD0031428,29706,2024-07-24 14:00:00,Northeast,Web,Outdoor,Seasonal,Sophia,6,22.55,0.0,3,No,5,WELCOME,135.3,135.3,95.13,40.17,bundle premium premium priority upgrade
ORD0022454,30749,2024-03-15 19:00:00,Northeast,Mobile,Home,Seasonal,James,3,19.03,0.0,3,No,4,NONE,57.09,57.09,29.72,27.37,holiday late damaged gift damaged damaged late upgrade
ORD0039679,61348,2024-02-07 11:00:00,West,Marketplace,Toys,Core,Liam,2,17.08,0.2,3,No,3,NONE,34.16,27.33,14.18,13.15,premium reorder holiday bundle priority holiday coupon
ORD0019538,32322,2024-07-09 23:00:00,Midwest,Retail,Toys,Premium,Lucas,1,48.32,0.1,4,No,5,NONE,48.32,43.49,27.13,16.36,holiday upgrade premium upgrade late late premium premium reorder gift bundle late
ORD0018316,47171,2024-01-07 11:00:00,West,Web,Outdoor,Seasonal,Sophia,1,37.19,0.2,1,No,3,WELCOME,37.19,29.75,16.98,12.77,damaged bundle damaged coupon holiday damaged damaged
ORD0007952,31813,2024-06-19 19:00:00,South,Web,Electronics,Core,Noah,1,44.01,0.1,4,No,5,NONE,44.01,39.61,22.79,16.82,reorder late premium coupon premium coupon upgrade reorder bundle priority coupon
ORD0014567,90140,2024-02-28 14:00:00,South,Marketplace,Beauty,Core,Noah,3,43.36,0.2,4,No,4,BFCM,130.08,104.06,77.65,26.41,coupon premium holiday bundle late bundle priority priority priority late
ORD0010790,64137,2024-09-05 14:00:00,Midwest,Web,Outdoor,Core,James,1,18.37,0.0,5,No,2,NONE,18.37,18.37,11.78,6.59,premium coupon damaged coupon holiday premium damaged gift priority priority reorder late
ORD0011164,62441,2024-01-17 20:00:00,West,Marketplace,Groceries,Seasonal,Ava,7,28.11,0.15,2,No,2,NONE,196.77,167.25,133.41,33.84,upgrade gift coupon upgrade upgrade holiday reorder coupon upgrade gift gift
ORD0006338,19574,2024-01-31 09:00:00,South,Web,Beauty,Clearance,James,1,16.47,0.0,6,No,5,BFCM,16.47,16.47,8.25,8.22,late damaged reorder gift holiday reorder
ORD0012920,69035,2024-03-05 15:00:00,Northeast,Mobile,Outdoor,Premium,Noah,5,35.29,0.0,6,No,5,VIP10,176.45,176.45,102.71,73.74,gift priority reorder reorder reorder priority
ORD0022693,47175,2024-01-21 17:00:00,West,Retail,Beauty,Premium,Noah,1,66.79,0.1,4,No,5,BFCM,66.79,60.11,38.14,21.97,upgrade coupon bundle gift coupon late late
ORD0007536,51212,2024-03-10 09:00:00,West,Mobile,Beauty,Clearance,Ava,7,22.2,0.05,4,No,4,NONE,155.4,147.63,87.82,59.81,reorder reorder coupon bundle reorder upgrade upgrade holiday upgrade
ORD0021937,84547,2024-11-19 06:00:00,South,Mobile,Outdoor,Seasonal,Ava,3,24.36,0.05,1,No,5,NONE,73.08,69.43,56.06,13.37,upgrade holiday bundle bundle damaged reorder coupon late bundle priority upgrade reorder
ORD0018915,24534,2024-05-30 18:00:00,South,Marketplace,Apparel,Core,Lucas,8,28.71,0.0,4,No,3,WELCOME,229.68,229.68,182.5,47.18,premium holiday bundle upgrade damaged reorder holiday late damaged coupon bundle
ORD0016584,64543,2024-05-28 12:00:00,South,Mobile,Beauty,Core,Liam,4,56.48,0.05,2,No,4,NONE,225.92,214.62,147.59,67.03,upgrade priority upgrade gift premium gift premium reorder holiday premium holiday
ORD0037194,86825,2024-08-21 09:00:00,Midwest,Marketplace,Apparel,Premium,James,8,22.67,0.0,3,No,5,SPRING24,181.36,181.36,86.23,95.13,bundle premium bundle gift priority priority
ORD0019325,83486,2024-01-17 19:00:00,West,Mobile,Electronics,Core,Sophia,4,89.95,0.15,3,No,4,NONE,359.8,305.83,150.97,154.86,reorder reorder late premium upgrade gift premium
ORD0021584,11816,2024-07-13 10:00:00,West,Web,Beauty,Core,Noah,7,35.73,0.15,6,No,4,VIP10,250.11,212.59,121.37,91.22,damaged premium holiday premium late holiday bundle holiday upgrade holiday
ORD0007339,31442,2024-01-30 14:00:00,West,Mobile,Apparel,Seasonal,Lucas,7,13.6,0.1,5,No,2,BFCM,95.2,85.68,66.46,19.22,late holiday coupon priority late damaged reorder priority late premium coupon upgrade
ORD0006803,41940,2024-09-06 18:00:00,Midwest,Web,Outdoor,Core,Sophia,6,27.95,0.0,4,No,4,NONE,167.7,167.7,101.28,66.42,premium upgrade premium gift holiday
ORD0025107,24516,2024-10-22 07:00:00,Northeast,Marketplace,Toys,Seasonal,Noah,1,59.35,0.0,5,No,5,VIP10,59.35,59.35,44.82,14.53,late damaged reorder priority gift bundle
ORD0012229,19313,2024-10-08 00:00:00,Midwest,Mobile,Groceries,Core,Lucas,5,41.03,0.15,4,No,4,NONE,205.15,174.38,105.22,69.16,premium late upgrade gift upgrade premium bundle
ORD0006587,77674,2024-04-08 02:00:00,Midwest,Web,Toys,Core,Ava,6,25.81,0.15,6,No,4,NONE,154.86,131.63,97.03,34.6,upgrade priority priority late reorder damaged holiday reorder bundle late
ORD0034162,12285,2024-06-21 07:00:00,Midwest,Web,Electronics,Core,Ava,8,22.73,0.0,4,No,3,NONE,181.84,181.84,132.38,49.46,damaged damaged gift premium reorder gift priority
ORD0036168,16432,2024-11-25 16:00:00,West,Web,Outdoor,Premium,Sophia,8,38.31,0.05,3,No,4,SPRING24,306.48,291.16,165.22,125.94,holiday premium upgrade priority reorder upgrade priority
ORD0014614,34274,2024-12-29 15:00:00,Midwest,Web,Home,Premium,Maya,8,39.73,0.0,3,No,3,NONE,317.84,317.84,216.59,101.25,damaged coupon upgrade coupon coupon damaged premium upgrade late reorder damaged
ORD0038834,47458,2024-10-14 09:00:00,Midwest,Web,Apparel,Core,Sophia,2,27.9,0.0,1,No,5,NONE,55.8,55.8,38.37,17.43,priority gift upgrade damaged coupon upgrade premium
ORD0023769,21583,2024-01-21 03:00:00,South,Mobile,Groceries,Core,Sophia,6,26.38,0.15,5,No,5,WELCOME,158.28,134.54,90.23,44.31,reorder holiday coupon holiday holiday upgrade
ORD0028214,65835,2024-05-11 22:00:00,Northeast,Mobile,Home,Core,Maya,4,23.7,0.0,6,No,4,NONE,94.8,94.8,53.55,41.25,premium damaged upgrade late bundle upgrade upgrade bundle
ORD0027669,46768,2024-12-04 17:00:00,West,Mobile,Home,Premium,Maya,6,38.29,0.0,3,No,4,NONE,229.74,229.74,163.87,65.87,upgrade reorder gift coupon priority reorder damaged
ORD0017910,16873,2024-09-18 18:00:00,South,Retail,Electronics,Seasonal,Sophia,5,11.47,0.15,5,No,3,WELCOME,57.35,48.75,25.17,23.58,priority upgrade coupon bundle late damaged bundle premium upgrade bundle
ORD0008120,20190,2024-04-25 15:00:00,Midwest,Mobile,Apparel,Premium,Ava,7,19.6,0.0,3,No,4,NONE,137.2,137.2,92.49,44.71,premium late bundle priority late reorder premium bundle damaged gift holiday gift
ORD0006171,34474,2024-05-01 04:00:00,West,Web,Electronics,Core,Ava,5,38.99,0.0,1,No,4,NONE,194.95,194.95,112.46,82.49,premium damaged premium reorder bundle bundle bundle priority
ORD0021933,55141,2024-12-02 23:00:00,Midwest,Marketplace,Electronics,Core,Ava,2,54.26,0.05,6,No,4,NONE,108.52,103.09,78.15,24.94,premium upgrade damaged bundle reorder gift priority coupon late damaged coupon
ORD0006608,63353,2024-03-20 20:00:00,South,Mobile,Electronics,Premium,Liam,5,26.54,0.0,1,No,5,NONE,132.7,132.7,81.19,51.51,priority gift late coupon bundle reorder premium upgrade priority premium reorder coupon
ORD0028600,48893,2024-10-29 01:00:00,South,Web,Outdoor,Core,Sophia,1,20.1,0.0,3,No,4,NONE,20.1,20.1,11.83,8.27,reorder coupon priority bundle late
ORD0030531,42695,2024-05-15 09:00:00,West,Web,Outdoor,Core,Emma,3,18.1,0.0,3,No,3,NONE,54.3,54.3,32.24,22.06,premium coupon damaged coupon late damaged bundle priority coupon damaged coupon
ORD0016788,20226,2024-02-20 04:00:00,West,Web,Home,Core,Ava,2,39.97,0.0,5,No,4,NONE,79.94,79.94,61.62,18.32,upgrade priority late late reorder coupon holiday damaged
ORD0008022,38153,2024-02-02 22:00:00,Midwest,Retail,Beauty,Core,Liam,4,21.52,0.1,5,No,3,NONE,86.08,77.47,41.57,35.9,holiday upgrade bundle upgrade priority reorder late priority holiday upgrade
ORD0006827,12344,2024-10-27 20:00:00,Northeast,Web,Toys,Clearance,Liam,5,47.05,0.0,3,Yes,5,NONE,235.25,235.25,165.98,69.27,bundle late damaged upgrade holiday gift priority holiday coupon priority premium priority
ORD0038249,83990,2024-11-12 06:00:00,Midwest,Mobile,Beauty,Seasonal,Sophia,4,41.04,0.0,2,No,3,NONE,164.16,164.16,122.23,41.93,priority bundle damaged bundle reorder late holiday upgrade coupon gift coupon
ORD0017819,74548,2024-01-18 11:00:00,Midwest,Marketplace,Home,Core,Sophia,1,11.79,0.1,3,No,3,NONE,11.79,10.61,8.16,2.45,priority bundle holiday holiday priority upgrade late late upgrade
ORD0033956,21490,2024-11-11 06:00:00,Midwest,Mobile,Toys,Core,Sophia,3,27.68,0.2,5,No,3,SPRING24,83.04,66.43,53.69,12.74,reorder bundle coupon priority damaged gift priority late holiday coupon late gift
ORD0020981,38821,2024-07-03 12:00:00,Midwest,Retail,Outdoor,Core,Sophia,7,28.35,0.05,3,No,4,NONE,198.45,188.53,116.61,71.92,coupon priority premium damaged premium bundle coupon bundle premium late coupon
ORD0011035,84796,2024-09-07 13:00:00,West,Web,Toys,Core,James,6,32.79,0.2,3,No,4,NONE,196.74,157.39,82.53,74.86,reorder priority damaged premium priority coupon priority
ORD0031562,83576,2024-10-22 04:00:00,South,Retail,Groceries,Seasonal,James,7,10.77,0.05,2,No,1,NONE,75.39,71.62,55.55,16.07,late reorder damaged coupon bundle
ORD0041928,26163,2024-09-25 02:00:00,Midwest,Web,Beauty,Premium,Lucas,5,11.64,0.15,4,No,4,WELCOME,58.2,49.47,35.23,14.24,premium reorder reorder bundle late
ORD0028170,10537,2024-09-24 22:00:00,Northeast,Web,Outdoor,Core,Emma,5,12.3,0.15,2,No,4,NONE,61.5,52.28,31.2,21.08,holiday holiday premium reorder holiday
ORD0030383,76317,2024-09-07 15:00:00,West,Web,Groceries,Clearance,Maya,6,22.28,0.2,4,No,5,NONE,133.68,106.94,62.37,44.57,gift late reorder priority late priority holiday premium
ORD0022740,94860,2024-03-04 03:00:00,South,Marketplace,Apparel,Core,Maya,2,37.19,0.05,1,No,4,VIP10,74.38,70.66,56.07,14.59,priority bundle gift coupon reorder gift late coupon
ORD0026916,67260,2024-05-28 06:00:00,Northeast,Marketplace,Electronics,Core,Liam,2,14.97,0.2,6,No,4,NONE,29.94,23.95,14.12,9.83,gift coupon priority coupon reorder damaged late reorder holiday gift reorder
ORD0038390,30722,2024-07-27 05:00:00,Midwest,Mobile,Beauty,Core,Maya,8,19.6,0.0,4,No,1,SPRING24,156.8,156.8,76.97,79.83,reorder priority gift reorder damaged premium coupon gift
ORD0021782,93249,2024-04-06 12:00:00,Northeast,Marketplace,Groceries,Premium,Lucas,1,39.99,0.2,3,No,5,NONE,39.99,31.99,20.58,11.41,late late upgrade late premium
ORD0033290,92174,2024-10-20 14:00:00,Northeast,Web,Outdoor,Core,James,8,19.26,0.0,4,No,2,NONE,154.08,154.08,96.96,57.12,bundle damaged premium damaged late bundle
ORD0027113,14554,2024-05-21 09:00:00,South,Web,Beauty,Core,Maya,5,45.37,0.2,2,No,5,NONE,226.85,181.48,138.24,43.24,holiday coupon gift bundle bundle damaged premium damaged gift priority premium
ORD0006375,51095,2024-01-01 20:00:00,Northeast,Marketplace,Groceries,Core,James,3,65.81,0.2,3,No,4,SPRING24,197.43,157.94,123.71,34.23,damaged premium bundle coupon premium reorder premium gift
ORD0011634,31320,2024-03-01 11:00:00,South,Retail,Toys,Premium,Lucas,1,43.84,0.0,2,No,2,BFCM,43.84,43.84,35.56,8.28,upgrade damaged bundle bundle late
ORD0024624,76422,2024-10-11 08:00:00,Midwest,Web,Toys,Premium,James,3,14.32,0.05,3,No,3,NONE,42.96,40.81,26.76,14.05,late gift reorder upgrade damaged holiday
ORD0033615,55777,2024-07-24 16:00:00,South,Web,Groceries,Clearance,James,5,17.27,0.0,3,No,3,NONE,86.35,86.35,47.3,39.05,gift bundle upgrade late premium upgrade
ORD0012069,58111,2024-08-24 19:00:00,Northeast,Mobile,Toys,Premium,James,6,24.31,0.1,4,No,5,WELCOME,145.86,131.27,71.38,59.89,gift priority premium holiday upgrade bundle late gift reorder
ORD0027239,39008,2024-04-08 22:00:00,Northeast,Web,Toys,Premium,Emma,8,21.26,0.1,5,No,5,WELCOME,170.08,153.07,113.01,40.06,holiday bundle gift holiday upgrade bundle reorder late upgrade coupon late
ORD0007060,26504,2024-05-19 16:00:00,West,Mobile,Apparel,Core,Emma,7,36.37,0.0,6,No,4,BFCM,254.59,254.59,199.03,55.56,premium reorder bundle late coupon late gift priority late bundle upgrade
ORD0039119,24957,2024-03-16 09:00:00,South,Marketplace,Toys,Clearance,Ava,7,34.13,0.15,2,No,5,WELCOME,238.91,203.07,104.19,98.88,reorder gift reorder priority priority holiday reorder priority premium priority
ORD0007570,82756,2024-08-08 16:00:00,West,Mobile,Groceries,Core,Lucas,7,45.6,0.0,4,No,4,NONE,319.2,319.2,169.51,149.69,priority damaged upgrade holiday damaged holiday gift late late gift
ORD0015105,38356,2024-08-15 12:00:00,Northeast,Web,Toys,Core,Ava,7,13.21,0.0,3,No,4,SPRING24,92.47,92.47,59.52,32.95,upgrade premium bundle bundle upgrade holiday holiday late gift reorder
ORD0012850,80234,2024-08-13 22:00:00,South,Mobile,Toys,Core,Maya,7,67.73,0.0,6,Yes,3,NONE,474.11,474.11,253.12,220.99,holiday coupon reorder priority upgrade reorder holiday coupon reorder bundle gift upgrade
ORD0034010,24117,2024-12-18 15:00:00,South,Web,Electronics,Core,Ava,7,29.12,0.05,5,No,5,WELCOME,203.84,193.65,154.86,38.79,premium upgrade priority late reorder coupon
